method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0
scope,256,8,339,4.282461064980127,4.470904561568427,-0.18844349658830062,0.18844349658830062,0.042148852428689106,0.035510951406424865,0.20654296875,0.3
naive,256,8,340,3.8786067962646484,4.466317501389926,-0.5877107051252777,0.5877107051252777,0.13158730989061593,0.3454038729188511,0.19873046875,0.3
prox,256,8,340,4.386242866516113,4.466317501389926,-0.08007463487381283,0.08007463487381283,0.017928558560580045,0.006411947150174443,0.19873046875,0.3
ipw,256,8,340,3.8879480361938477,4.466317501389926,-0.5783694651960785,0.5783694651960785,0.129495824024174,0.33451123827119783,0.19873046875,0.3
impute,256,8,340,-2.9025423526763916,4.466317501389926,-7.368859854066318,7.368859854066318,1.6498737162714283,54.300095548870274,0.19873046875,0.3
scope,256,8,340,3.7596347040755558,4.466317501389926,-0.7066827973143703,0.7066827973143703,0.15822493521664086,0.49940057602006344,0.19873046875,0.3
naive,256,8,341,4.328314304351807,4.502593844684628,-0.17427954033282145,0.17427954033282145,0.03870647594354103,0.03037335817861954,0.2060546875,0.3
prox,256,8,341,4.788647174835205,4.502593844684628,0.286053330150577,0.286053330150577,0.06353078692368994,0.081826507690235,0.2060546875,0.3
ipw,256,8,341,4.346305847167969,4.502593844684628,-0.15628799751665934,0.15628799751665934,0.03471065854655298,0.024425938167767315,0.2060546875,0.3
impute,256,8,341,-2.5099751949310303,4.502593844684628,-7.012569039615658,7.012569039615658,1.557450945279928,49.176124535376076,0.2060546875,0.3
scope,256,8,341,5.642968545615158,4.502593844684628,1.14037470093053,1.14037470093053,0.253270612510777,1.3004544585223958,0.2060546875,0.3
naive,256,8,342,3.7968621253967285,4.475794015071455,-0.6789318896747263,0.6789318896747263,0.15168970854971023,0.4609485108172947,0.20556640625,0.3
prox,256,8,342,4.1937737464904785,4.475794015071455,-0.2820202685809763,0.2820202685809763,0.06301010896196793,0.079535431890486,0.20556640625,0.3
ipw,256,8,342,3.836421489715576,4.475794015071455,-0.6393725253558786,0.6393725253558786,0.14285119538631655,0.4087972261799537,0.20556640625,0.3
impute,256,8,342,3.7335288524627686,4.475794015071455,-0.7422651626086862,0.7422651626086862,0.16583988452311207,0.5509575716224995,0.20556640625,0.3
scope,256,8,342,3.760718010515677,4.475794015071455,-0.7150760045557778,0.7150760045557778,0.15976517287164785,0.5113336922914548,0.20556640625,0.3
naive,256,8,343,4.177862167358398,4.462629171934891,-0.2847670045764925,0.2847670045764925,0.06381148726570625,0.08109224689546811,0.22412109375,0.3
prox,256,8,343,4.549722671508789,4.462629171934891,0.08709349957389811,0.08709349957389811,0.01951618568749158,0.007585277668028591,0.22412109375,0.3
ipw,256,8,343,4.0537872314453125,4.462629171934891,-0.40884194048957845,0.40884194048957845,0.09161458968196415,0.167151732303284,0.22412109375,0.3
impute,256,8,343,0.7479029893875122,4.462629171934891,-3.7147261825473787,3.7147261825473787,0.8324075426004445,13.799190611303022,0.22412109375,0.3
scope,256,8,343,3.8336268261490445,4.462629171934891,-0.6290023457858465,0.6290023457858465,0.1409488267009929,0.39564395100409755,0.22412109375,0.3
naive,256,8,344,3.8245720863342285,4.4794108280895175,-0.654838741755289,0.654838741755289,0.14618858749211439,0.4288137777036501,0.21240234375,0.3
prox,256,8,344,4.301290512084961,4.4794108280895175,-0.17812031600455658,0.17812031600455658,0.03976422856497077,0.031726846973563094,0.21240234375,0.3
ipw,256,8,344,3.815849781036377,4.4794108280895175,-0.6635610470531406,0.6635610470531406,0.148135786718217,0.44031326316626024,0.21240234375,0.3
impute,256,8,344,4.911594390869141,4.4794108280895175,0.4321835627796231,0.4321835627796231,0.09648223379500798,0.18678263193688843,0.21240234375,0.3
scope,256,8,344,4.158054765353535,4.4794108280895175,-0.3213560627359824,0.3213560627359824,0.07174069873672242,0.10326971905717265,0.21240234375,0.3
naive,256,8,345,4.34056282043457,4.487686575790788,-0.14712375535621725,0.14712375535621725,0.032783874914502506,0.021645399390116064,0.2060546875,0.3
prox,256,8,345,4.85902738571167,4.487686575790788,0.37134080992088236,0.37134080992088236,0.0827466008709504,0.1378939971126969,0.2060546875,0.3
ipw,256,8,345,4.414554119110107,4.487686575790788,-0.07313245668068014,0.07313245668068014,0.01629624873430321,0.005348356220151557,0.2060546875,0.3
impute,256,8,345,2.3556602001190186,4.487686575790788,-2.132026375671769,2.132026375671769,0.47508361817716266,4.545536466560099,0.2060546875,0.3
scope,256,8,345,4.282339554209899,4.487686575790788,-0.2053470215808888,0.2053470215808888,0.04575787950269322,0.04216739927214201,0.2060546875,0.3
naive,256,8,346,4.179267883300781,4.480018326221456,-0.3007504429206751,0.3007504429206751,0.0671315206815983,0.09045082891698225,0.18701171875,0.3
prox,256,8,346,4.714595794677734,4.480018326221456,0.23457746845627803,0.23457746845627803,0.05236082787503365,0.05502658870735611,0.18701171875,0.3
ipw,256,8,346,4.260158538818359,4.480018326221456,-0.21985978740309697,0.21985978740309697,0.04907564464999219,0.048338326116935,0.18701171875,0.3
impute,256,8,346,0.5416472554206848,4.480018326221456,-3.9383710708007715,3.9383710708007715,0.879097089346614,15.510766691320416,0.18701171875,0.3
scope,256,8,346,4.860085413040132,4.480018326221456,0.3800670868186753,0.3800670868186753,0.0848360562710537,0.14445099048283447,0.18701171875,0.3
naive,256,8,347,4.058598041534424,4.477062928230074,-0.4184648866956504,0.4184648866956504,0.09346861846793003,0.17511286139720353,0.21044921875,0.3
prox,256,8,347,4.405078411102295,4.477062928230074,-0.07198451712777931,0.07198451712777931,0.016078513588424607,0.005181770706119553,0.21044921875,0.3
ipw,256,8,347,4.075761318206787,4.477062928230074,-0.4013016100232871,0.4013016100232871,0.08963501662951484,0.16104298220728241,0.21044921875,0.3
impute,256,8,347,3.506892681121826,4.477062928230074,-0.9701702471082481,0.9701702471082481,0.21669792510416808,0.9412303083740791,0.21044921875,0.3
scope,256,8,347,3.935762660025552,4.477062928230074,-0.5413002682045223,0.5413002682045223,0.12090521774696508,0.29300598035828773,0.21044921875,0.3
naive,256,8,348,4.102127552032471,4.482720439924589,-0.3805928878921181,0.3805928878921181,0.08490221350910758,0.14485094631406237,0.203125,0.3
prox,256,8,348,4.415591716766357,4.482720439924589,-0.06712872315823137,0.06712872315823137,0.014974996557974215,0.004506265472854469,0.203125,0.3
ipw,256,8,348,4.060756683349609,4.482720439924589,-0.4219637565749794,0.4219637565749794,0.09413117820527706,0.1780534118628685,0.203125,0.3
impute,256,8,348,10.085122108459473,4.482720439924589,5.602401668534884,5.602401668534884,1.2497771707193792,31.38690445560245,0.203125,0.3
scope,256,8,348,4.724920317640804,4.482720439924589,0.24219987771621554,0.24219987771621554,0.0540296636745632,0.05866078076574976,0.203125,0.3
naive,256,8,349,4.10336971282959,4.477591982497004,-0.37422226966741423,0.37422226966741423,0.08357667941390294,0.1400423071150309,0.19921875,0.3
prox,256,8,349,4.628522872924805,4.477591982497004,0.1509308904278006,0.1509308904278006,0.03370804910715234,0.022780133685328753,0.19921875,0.3
ipw,256,8,349,4.195738792419434,4.477591982497004,-0.2818531900775705,0.2818531900775705,0.06294749302288824,0.07944122075690307,0.19921875,0.3
impute,256,8,349,-1.8932280540466309,4.477591982497004,-6.370820036543635,6.370820036543635,1.4228228166941732,40.58734793802584,0.19921875,0.3
scope,256,8,349,4.5595784067793055,4.477591982497004,0.0819864242823014,0.0819864242823014,0.01831038303686177,0.006721773766597542,0.19921875,0.3
naive,256,8,350,4.1097941398620605,4.487813006414808,-0.37801886655274775,0.37801886655274775,0.08423231226711399,0.14289826346982412,0.21044921875,0.3
prox,256,8,350,4.640380859375,4.487813006414808,0.1525678529601917,0.1525678529601917,0.03399603609644913,0.023276949756882676,0.21044921875,0.3
ipw,256,8,350,3.9348771572113037,4.487813006414808,-0.5529358492035046,0.5529358492035046,0.1232083084596321,0.30573805333440074,0.21044921875,0.3
impute,256,8,350,2.159632444381714,4.487813006414808,-2.3281805620330944,2.3281805620330944,0.5187784247483641,5.420424729428736,0.21044921875,0.3
scope,256,8,350,3.832257286518116,4.487813006414808,-0.6555557198966921,0.6555557198966921,0.14607465127438493,0.4297533018892703,0.21044921875,0.3
naive,256,8,351,4.121772766113281,4.503348185811173,-0.3815754196978913,0.3815754196978913,0.08473149398044146,0.14559980091762192,0.2080078125,0.3
prox,256,8,351,4.513009071350098,4.503348185811173,0.00966088553892508,0.00966088553892508,0.0021452672856529073,9.333270939621172e-05,0.2080078125,0.3
ipw,256,8,351,4.191989421844482,4.503348185811173,-0.31135876396669016,0.31135876396669016,0.06913939387314023,0.09694427989886507,0.2080078125,0.3
impute,256,8,351,-2.009636402130127,4.503348185811173,-6.5129845879412995,6.5129845879412995,1.4462538358597157,42.4189682427609,0.2080078125,0.3
scope,256,8,351,4.167234132048131,4.503348185811173,-0.3361140537630414,0.3361140537630414,0.07463647932488221,0.11297265713702467,0.2080078125,0.3
naive,256,8,352,4.15273380279541,4.485686133185866,-0.332952330390456,0.332952330390456,0.07422550764914608,0.11085725431243539,0.20068359375,0.3
prox,256,8,352,4.58327054977417,4.485686133185866,0.09758441658830375,0.09758441658830375,0.021754624307384705,0.009522718360879612,0.20068359375,0.3
ipw,256,8,352,4.409557819366455,4.485686133185866,-0.0761283138194111,0.0761283138194111,0.016971386663948894,0.005795520164986739,0.20068359375,0.3
impute,256,8,352,-0.9929542541503906,4.485686133185866,-5.478640387336257,5.478640387336257,1.2213606179006478,30.01550049375197,0.20068359375,0.3
scope,256,8,352,4.806752656430694,4.485686133185866,0.321066523244828,0.321066523244828,0.07157578878948383,0.10308371234852166,0.20068359375,0.3
naive,256,8,353,4.314958572387695,4.481086204356741,-0.16612763196904545,0.16612763196904545,0.037073072106385205,0.027598390103642612,0.20068359375,0.3
prox,256,8,353,4.7616682052612305,4.481086204356741,0.2805820009044897,0.2805820009044897,0.06261472957866634,0.07872625923156706,0.20068359375,0.3
ipw,256,8,353,4.37943696975708,4.481086204356741,-0.10164923459966069,0.10164923459966069,0.022684061400298907,0.010332566894696856,0.20068359375,0.3
impute,256,8,353,3.4543111324310303,4.481086204356741,-1.0267750719257105,1.0267750719257105,0.22913530896313206,1.0542670483280479,0.20068359375,0.3
scope,256,8,353,4.286766858743963,4.481086204356741,-0.19431934561277764,0.19431934561277764,0.043364339972716985,0.03776000807937813,0.20068359375,0.3
naive,256,8,354,3.8729054927825928,4.474232024692702,-0.6013265319101091,0.6013265319101091,0.13439770861043115,0.36159359797903945,0.20654296875,0.3
prox,256,8,354,4.246167182922363,4.474232024692702,-0.2280648417703386,0.2280648417703386,0.05097295815498135,0.05201357205172958,0.20654296875,0.3
ipw,256,8,354,3.866828441619873,4.474232024692702,-0.6074035830728288,0.6074035830728288,0.13575594196292187,0.36893911272971086,0.20654296875,0.3
impute,256,8,354,3.3805363178253174,4.474232024692702,-1.0936957068673845,1.0936957068673845,0.2444432253024476,1.1961702992201477,0.20654296875,0.3
scope,256,8,354,4.09412455377545,4.474232024692702,-0.3801074709172516,0.3801074709172516,0.0849547964476335,0.1444816894471093,0.20654296875,0.3
naive,256,8,355,4.377344131469727,4.473454221147075,-0.09611008967734858,0.09611008967734858,0.0214845363171514,0.009237149337787985,0.20068359375,0.3
prox,256,8,355,4.768558025360107,4.473454221147075,0.2951038042130323,0.2951038042130323,0.06596777112818253,0.08708625526100369,0.20068359375,0.3
ipw,256,8,355,4.5271759033203125,4.473454221147075,0.05372168217323736,0.05372168217323736,0.012008993390226791,0.002886019135522329,0.20068359375,0.3
impute,256,8,355,3.4376065731048584,4.473454221147075,-1.0358476480422167,1.0358476480422167,0.23155431951120012,1.072980349954592,0.20068359375,0.3
scope,256,8,355,4.671077786349705,4.473454221147075,0.1976235652026297,0.1976235652026297,0.04417695039068834,0.03905507352339803,0.20068359375,0.3
naive,256,8,356,4.139215469360352,4.496236262414333,-0.35702079305398104,0.35702079305398104,0.07940436672299611,0.12746384667289357,0.1806640625,0.3
prox,256,8,356,4.558438301086426,4.496236262414333,0.062202038672093174,0.062202038672093174,0.013834246031967347,0.0038690936149645746,0.1806640625,0.3
ipw,256,8,356,4.203592300415039,4.496236262414333,-0.29264396199929354,0.29264396199929354,0.0650864289418264,0.08564048849464397,0.1806640625,0.3
impute,256,8,356,-8.579607963562012,4.496236262414333,-13.075844225976343,13.075844225976343,2.9081755189962015,170.97770222199887,0.1806640625,0.3
scope,256,8,356,4.457870192316849,4.496236262414333,-0.038366070097483274,0.038366070097483274,0.008532930179447897,0.0014719553347250002,0.1806640625,0.3
naive,256,8,357,4.025789260864258,4.469387283551382,-0.4435980226871239,0.4435980226871239,0.09925253609587403,0.1967792057319261,0.19580078125,0.3
prox,256,8,357,4.485489845275879,4.469387283551382,0.0161025617244972,0.0161025617244972,0.0036028566563831273,0.00025929249409124226,0.19580078125,0.3
ipw,256,8,357,3.8270676136016846,4.469387283551382,-0.6423196699496971,0.6423196699496971,0.14371537510602772,0.41257455840428786,0.19580078125,0.3
impute,256,8,357,0.46811723709106445,4.469387283551382,-4.001270046460317,4.001270046460317,0.8952614290522843,16.01016198470055,0.19580078125,0.3
scope,256,8,357,4.241822458550051,4.469387283551382,-0.22756482500133046,0.22756482500133046,0.050916336080078325,0.051785749577886155,0.19580078125,0.3
naive,256,8,358,4.091370582580566,4.475820433138857,-0.3844498505582905,0.3844498505582905,0.08589483342804236,0.1478016875942919,0.20849609375,0.3
prox,256,8,358,4.589025974273682,4.475820433138857,0.11320554113482473,0.11320554113482473,0.025292690541527062,0.012815494543628493,0.20849609375,0.3
ipw,256,8,358,4.135037422180176,4.475820433138857,-0.34078301095868113,0.34078301095868113,0.07613866911092605,0.11613306055806459,0.20849609375,0.3
impute,256,8,358,-6.7244873046875,4.475820433138857,-11.200307737826357,11.200307737826357,2.50240328117267,125.44689342201296,0.20849609375,0.3
scope,256,8,358,3.75758842495583,4.475820433138857,-0.7182320081830271,0.7182320081830271,0.16046935280630478,0.5158572175786239,0.20849609375,0.3
naive,256,8,359,4.287017822265625,4.478207518498674,-0.1911896962330486,0.1911896962330486,0.04269335341055058,0.0365534999456854,0.18359375,0.3
prox,256,8,359,4.62392520904541,4.478207518498674,0.14571769054673656,0.14571769054673656,0.03253928942435179,0.021233645338274477,0.18359375,0.3
ipw,256,8,359,4.175118446350098,4.478207518498674,-0.30308907214857594,0.30308907214857594,0.06768089037780613,0.09186298565588467,0.18359375,0.3
impute,256,8,359,-7.638087749481201,4.478207518498674,-12.116295267979876,12.116295267979876,2.7056127296311367,146.80461102087153,0.18359375,0.3
scope,256,8,359,3.6748110689055533,4.478207518498674,-0.8033964495931203,0.8033964495931203,0.17940134446079897,0.645445855218831,0.18359375,0.3
naive,256,8,360,4.105179309844971,4.4981747929876645,-0.39299548314269384,0.39299548314269384,0.08736776608933604,0.15444544977055935,0.1982421875,0.3
prox,256,8,360,4.576680660247803,4.4981747929876645,0.0785058672601382,0.0785058672601382,0.01745282717392914,0.006163171194266438,0.1982421875,0.3
ipw,256,8,360,4.099360466003418,4.4981747929876645,-0.39881432698424657,0.39881432698424657,0.08866136718519027,0.15905286740789754,0.1982421875,0.3
impute,256,8,360,1.0864510536193848,4.4981747929876645,-3.4117237393682798,3.4117237393682798,0.758468466962848,11.639858873769079,0.1982421875,0.3
scope,256,8,360,5.287771910447475,4.4981747929876645,0.7895971174598104,0.7895971174598104,0.17553722427388468,0.6234636079008417,0.1982421875,0.3
naive,256,8,361,3.820138931274414,4.498757128561386,-0.6786181972869718,0.6786181972869718,0.15084570646826195,0.4605226576890194,0.19580078125,0.3
prox,256,8,361,4.25172758102417,4.498757128561386,-0.24702954753721595,0.24702954753721595,0.05491062097326671,0.06102359735644164,0.19580078125,0.3
ipw,256,8,361,3.788215160369873,4.498757128561386,-0.7105419681915128,0.7105419681915128,0.15794183768678577,0.5048698885614689,0.19580078125,0.3
impute,256,8,361,1.0489376783370972,4.498757128561386,-3.4498194502242887,3.4498194502242887,0.766838340376795,11.901254239145814,0.19580078125,0.3
scope,256,8,361,4.433380691206976,4.498757128561386,-0.06537643735441012,0.06537643735441012,0.014532110866655347,0.004274078561155111,0.19580078125,0.3
naive,256,8,362,4.377575874328613,4.4955379964890945,-0.11796212216048119,0.11796212216048119,0.02623982318748206,0.013915062264604287,0.18701171875,0.3
prox,256,8,362,4.675890922546387,4.4955379964890945,0.18035292605729225,0.18035292605729225,0.04011820747553318,0.032527177937427126,0.18701171875,0.3
